secucode,total_volume,total_trades,big_buy_non_big_sell,non_big_buy_big_sell,big_buy_big_sell,long_buy_non_long_sell,non_long_buy_long_sell,long_buy_long_sell,VolumeBigOrigin,VolumeBig,VolumeLong,VolumeLongBig,VolumeLongBigSelect,buy_big_threshold,sell_big_threshold,buy_long_threshold,sell_long_threshold,big_order_ratio_buy,big_order_ratio_sell,long_order_ratio_buy,long_order_ratio_sell,BB0_BS0_LB0_LS0,BB0_BS0_LB0_LS1,BB0_BS0_LB1_LS0,BB0_BS0_LB1_LS1,BB0_BS1_LB0_LS0,BB0_BS1_LB0_LS1,BB0_BS1_LB1_LS0,BB0_BS1_LB1_LS1,BB1_BS0_LB0_LS0,BB1_BS0_LB0_LS1,BB1_BS0_LB1_LS0,BB1_BS0_LB1_LS1,BB1_BS1_LB0_LS0,BB1_BS1_LB0_LS1,BB1_BS1_LB1_LS0,BB1_BS1_LB1_LS1,验证_复合因子,验证_传统大单
300436,8188400,30667,0.17214535196131112,0.19947669874456547,0.4889606028039666,0.23811733672023838,0.2185768892579747,0.020455766694348104,1.34954325631381,0.11733855209808997,0.49760575936690926,0.6149443114649993,0.02269320013677885,481.6497051117642,761.2730503081843,0.28707831633157666,0.7899507197616853,0.3573222030195324,0.49519026967098184,0.18065021032380082,0.23931261616721558,0.10381820624297787,0.02322737042645694,0.011590176347027503,0.0007815934736944947,0.11940061550486053,0.07586341654047189,0.0034677104196179963,0.0007449562796150652,0.08376483806360217,0.007828147134971424,0.0785983830785013,0.0019539836842362365,0.21586634751599823,0.11165795515607445,0.14446106687509158,0.016975233256802304,0.6149443114649993,1.34954325631381
300443,6732250,21627,0.19478896357087155,0.16532630249916447,0.46623818188569943,0.26823276022132275,0.2098717367893349,0.01913030561847822,1.2925916298414348,0.10612291581566341,0.5163651082476141,0.6224880240632775,0.01331421144491069,879.2740753200285,648.7675393071604,1.0566814780970155,0.090062505490069,0.42904702455264254,0.30619133490544226,0.32029407684838396,0.19114995144957692,0.11766957555052174,0.01835196256823499,0.03634758067510862,0.0012774332503991978,0.07214675628504587,0.08671825912584946,0.004574993501429685,0.0018862935868394668,0.07889635708715512,0.004337331501355416,0.11074573879460804,0.0008095361877529801,0.2340525084481414,0.10046418359389506,0.1165644472501764,0.015157042593486577,0.6224880240632775,1.2925916298414348
300476,33896766,164523,0.23094837424903603,0.1778997441820851,0.39948536683411034,0.0,0.0,1.0,1.2078188520993418,-0.009362751597010777,2.0,1.9906372484029893,0.07989707336682207,574.4781644558649,475.1564427929846,-1.2131594303823117,-0.3928108592805235,0.42820760623134757,0.3112938616485233,1.0,1.0,0.0,0.0,0.0,0.1916665147347685,0.0,0.0,0.0,0.1778997441820851,0.0,0.0,0.0,0.23094837424903603,0.0,0.0,0.0,0.39948536683411034,1.9906372484029893,1.2078188520993418
300541,9338299,11503,0.17563230733991275,0.21542895553033803,0.4978093976215583,0.2740167133222014,0.25236962320439726,0.031334400408468396,1.3866800581133674,0.10674813475130751,0.5890551373435354,0.6958032720948429,0.028997529421578804,2568.3938073415375,2075.2886457987306,3.8691627740609555,0.9790300200720052,0.41893419108058766,0.35173433017473704,0.2767104233678171,0.211770842388942,0.07079726189962433,0.019835518224464648,0.020097129038168515,0.00039943034593345104,0.11213166337895156,0.09347141272730719,0.008172473380858762,0.0016534060432205051,0.07612639089838524,0.005519527699851975,0.09274740506809645,0.001238983673579096,0.18322394688797178,0.13354316455277349,0.15299970583507766,0.02804258034573534,0.6958032720948429,1.3866800581133674
300599,4712047,7306,0.15980315985812535,0.19387476398261733,0.5531141773416097,0.2760899880667574,0.18256375626134458,0.01028236772680748,1.4599062785239623,0.19943625350086702,0.47921847978171694,0.678654733282584,0.03224076500085844,1493.3312830547466,1798.4369402161908,2.400187607025876,4.513246003541623,0.35669312893512184,0.4512729263618943,0.20093074185600876,0.16835477689570216,0.0660755293824531,0.010175832286902062,0.016712269635680628,0.0002442675126118224,0.1301020554336576,0.057024049208337695,0.006557659547962913,0.00019099979265911396,0.08987601354570529,0.004350550832790929,0.06493992950409876,0.0006366659755303799,0.24501028958327453,0.11101332393331391,0.1878801293790151,0.009210434446006163,0.678654733282584,1.4599062785239623
300892,5571963,14622,0.192844065906396,0.1543673208167391,0.5086742320435366,0.20097297846378376,0.1620972716437636,0.017498321507160044,1.3645598508102084,0.16146284532040145,0.39806689312186744,0.5595297384422688,0.010337972452437316,889.3178186017691,846.7614243882189,1.1198575898201992,3.3797785974447985,0.4265490356996307,0.3682806729585556,0.23806592805361784,0.13322390917795104,0.11518741240744061,0.0086109688811645,0.01975964305577765,0.0005563568889456014,0.09822911602248616,0.050969469825984125,0.00427138514738881,0.0008973498208800023,0.10132874177376985,0.0030007378010227276,0.08724034958595382,0.0012742367456496032,0.30468615818159595,0.09951609513559224,0.08970160067466348,0.014770378051684838,0.5595297384422688,1.3645598508102084
300904,1562200,7793,0.13692228907950327,0.2282678274228652,0.41748815772628345,0.1436435795672769,0.19939828447061836,0.01517091281526053,1.2001664319549352,0.052298041223915015,0.37338368966841634,0.42568173089233136,0.01197029829727308,328.5688450925579,526.6421527107507,1.49389984626032,1.345204800192308,0.2785833440266906,0.4527139740793019,0.12921852944950596,0.16142692159630437,0.18256305210600435,0.020419920624759953,0.013890667008065549,0.0004480860325182435,0.16271924209448213,0.06113173729356036,0.004160798873383689,0.0002560491614389963,0.07867110485213161,0.004416848034822686,0.052810139546792985,0.0010241966457559851,0.21783382409422608,0.11342977851747535,0.0727819741390347,0.013442580975547305,0.42568173089233136,1.2001664319549352
300919,9430840,25836,0.1523917275661553,0.20828070458198847,0.48810477115506146,0.6892992564819252,0.0,0.31070074351807475,1.3368819744582667,0.1274323390069177,1.3107007435180749,1.4381330825249925,0.09762095423101229,791.3022338613764,1157.4771370586966,-0.05325753800540278,0.8467472697462992,0.3041879547917634,0.4368323269856015,1.0,0.2867703978944109,0.0,0.0,0.12423707750317045,0.026985719193624323,0.0,0.0,0.09927026648739667,0.10901043809459178,0.0,0.0,0.14565733275084722,0.006734394815308074,0.0,0.0,0.3201345797405109,0.16797019141455055,1.4381330825249925,1.3368819744582667
300989,4461088,8784,0.1820878673543315,0.12342908277083976,0.5520603942356663,0.15941402635410915,0.18831056459769455,0.016170943052457157,1.409637738596504,0.24654344411049506,0.38006647705671803,0.6266099211672131,0.012236925162650906,1586.1259460541507,1126.4591522943997,5.2368770691995294,2.646811635893888,0.4277094717668488,0.2739071038251366,0.2148224043715847,0.13148907103825136,0.11467381948080826,0.010824713612464044,0.016610297756959738,0.0003138247889304134,0.07447017409206005,0.04391529599954092,0.004034890143391029,0.0010087225358477573,0.11157143728166762,0.002257296874663759,0.06746560480313323,0.0007935283948669025,0.3353890351412032,0.13131325811102584,0.07130323365062514,0.014054867332812086,0.6266099211672131,1.409637738596504
301045,2041300,6232,0.16117180228285896,0.19492480282173125,0.47959633566844656,0.14632832018811542,0.2164307059226963,0.01376573752020771,1.3152892764414834,0.12349973056385638,0.39029050115122715,0.5137902317150835,0.0011659236760887647,582.4580333602768,1163.7725149034563,1.3805823060300382,5.045021659357487,0.2822528883183569,0.4462451861360719,0.12130937098844673,0.2390885750962773,0.13158281487287513,0.020036251408416205,0.012394062607162103,0.0002939303385097732,0.10503110762749228,0.0869054034193896,0.0020575123695684124,0.0009307794052809484,0.10552099152500857,0.008817910155293195,0.045608190858766474,0.0012247097437907215,0.28134032234360457,0.10067114093959731,0.08626855435261843,0.011316318032626267,0.5137902317150835,1.3152892764414834
301081,1946238,3938,0.1818164068320524,0.15031974506715007,0.5175430754100989,0.17333954017956693,0.1667113682910312,0.002846517229650228,1.3672223027194004,0.18540692351089644,0.34574394292989863,0.5311508664407951,0.004943074793524738,1025.9831984427854,1095.6855378914568,2.9168882689581896,3.8739230609231137,0.3844591163026917,0.36820721178263077,0.15464702894870494,0.1802945657694261,0.10620489374886319,0.02933865231282094,0.014623083096723012,0.00015414353229152857,0.10030530695629208,0.04223532784787883,0.006936458953118786,0.0008426513098603563,0.12533924422398493,0.0075530330822849,0.04825617421918594,0.0006679553065966239,0.3252531293706114,0.08758435504804654,0.1035238239105392,0.0011817670809017192,0.5311508664407951,1.3672223027194004
301086,1279600,6500,0.18220537668021256,0.16497342919662394,0.4354876523913723,0.22381994373241637,0.19478743357299155,0.01477024070021882,1.2181541106595812,0.08830884651453585,0.44814785870584556,0.5364567052203815,0.015958111909971866,405.35985364834664,393.19757484249925,2.6047258413416365,0.16652257548785565,0.38246153846153846,0.328,0.2123076923076923,0.15538461538461537,0.184002813379181,0.016723976242575805,0.01625507971241013,0.0003516723976242576,0.09397467958737106,0.06705220381369179,0.002735229759299781,0.0012113160362613317,0.08944201312910284,0.0019537355423569864,0.0901844326351985,0.0006251953735542357,0.19920287589871835,0.109057517974367,0.11464520162550797,0.012582056892778994,0.5364567052203815,1.2181541106595812
301133,7102663,15840,0.17813924157741962,0.1779245333757212,0.4977938556285157,0.20077948228713652,0.20946636493946003,0.021700452351463107,1.351651486210172,0.1417300806753749,0.45364675192952275,0.5953768326048976,0.011831900232349465,1097.2296450398599,1068.0285810061564,4.907289006425604,1.739658948191201,0.37133838383838386,0.3707070707070707,0.18061868686868687,0.21161616161616162,0.11615755949564269,0.020073034578720686,0.009386901785992099,0.0005248735579880392,0.09367838513526547,0.08041659867573613,0.0028299244945170564,0.0009996250702025424,0.09905664959748196,0.00399850028081017,0.0739014366864935,0.0011826550126339938,0.2591611061935502,0.10497823140419305,0.11466121932013387,0.01899329871063853,0.5953768326048976,1.351651486210172
301310,416430,1383,0.1743534327498019,0.14768388444636554,0.4838844463655356,0.15274115697716303,0.20606104267223782,0.019676776409000313,1.2898062099272387,0.16184712916936816,0.3981557524674015,0.5600028816367697,0.013161395672742127,651.0768711274085,568.8977173716175,24.48933712686997,15.284853592465169,0.38900939985538685,0.3152566883586406,0.16847433116413593,0.12436731742588576,0.1772686886151334,0.006483682731791658,0.0103258650913719,0.0,0.08572869389813415,0.05955382657349374,0.002401363974737651,0.0,0.10205796892635016,0.002401363974737651,0.06965396345124031,0.0002401363974737651,0.2564656725019811,0.13762216939221478,0.07035996445981317,0.01943664001152655,0.5600028816367697,1.2898062099272387
301469,633439,2224,0.14054707714554993,0.14918563587022587,0.47849911356894664,0.27367433959702514,0.14918563587022587,0.017005583805228285,1.246730940153669,0.18876640055317084,0.4568711430777076,0.6456375436308784,0.021059644259352514,618.1260032434747,550.0256355835468,4.127490661960158,2.839349408639718,0.3066546762589928,0.30800359712230213,0.19874100719424462,0.19379496402877697,0.18235536492069482,0.02525894363940332,0.022259444082224175,0.001894420772955249,0.07530322572497115,0.0707250421903293,0.0022101575684477905,0.0009472103864776245,0.06977783180385168,0.0029994995571791445,0.06713827219353402,0.000631473590985083,0.2326980182780031,0.0502021504833141,0.18206646575281912,0.013532479054810328,0.6456375436308784,1.246730940153669
301518,3999229,10699,0.1738360068903281,0.18543074177547722,0.47706445417354193,0.2092153262541355,0.24624746419872431,0.03103098122163047,1.3133956570128893,0.1177977055077366,0.5175247528961208,0.6353224584038574,0.01624763173101615,684.1862407386684,1081.4463814738986,1.68497937419429,3.466754872210604,0.31731937564258345,0.43966725862230116,0.18749415833255445,0.26329563510608467,0.12159568756877888,0.021154077448428184,0.019803817185762556,0.0011152149576830934,0.08752687080434754,0.09144262556607786,0.004535874289769353,0.0019253711152824708,0.09274287618938551,0.00600115672295835,0.07340664913162012,0.0016853248463641367,0.21164079376299783,0.12764960446125992,0.11146898564698346,0.026305070302300768,0.6353224584038574,1.3133956570128893
600037,17262300,13290,0.20323606935344654,0.1630907816455513,0.5462353220602122,0.29337927159185045,0.23353203223208957,0.015484553043337214,1.4587974951194222,0.17990847106121433,0.5578804099106145,0.7377888809718288,0.03478561952926319,3874.737252459357,4328.378036777794,1.389674393190429,0.9600837370960278,0.4325808878856283,0.336418359668924,0.2874341610233258,0.21730624529721596,0.05432648024886603,0.01704158773743939,0.015965485479918665,0.00010427347456596166,0.09490172225022159,0.06393128378026103,0.0039971498583618635,0.00026062575670681196,0.08387514989311969,0.006286705711289921,0.11189244770395602,0.0011817660450808988,0.22450079074051546,0.14627245500309924,0.1615241885496139,0.013937887766983542,0.7377888809718288,1.4587974951194222
600054,7131276,9592,0.18947534774982766,0.15890536279902784,0.5334042603315311,0.2403426820109052,0.1851489130416492,0.005952651390859084,1.4151892312119176,0.1850235497826756,0.43739689783427255,0.6224204476169481,0.01739509170588826,1829.8070231477184,2338.3263347656916,1.8406587240569898,4.456510421547905,0.3342368640533778,0.4230608840700584,0.18150542118432025,0.23644703919933277,0.08075707629321878,0.02288496476647377,0.014348624285471493,0.00022436377444934118,0.09762923213180923,0.056259356670531335,0.004939648949220308,7.712504746696103e-05,0.1030320520479084,0.005623257324495644,0.08009085611046327,0.0007291822669603589,0.2871373930836501,0.10038133428014846,0.14096355266575014,0.004921980301982422,0.6224204476169481,1.4151892312119176
600066,9055802,31101,0.2021098738687087,0.19647757316248743,0.4313072436875276,0.0,0.0,1.0,1.2612019344062513,0.03271979665633146,2.0,2.0327197966563313,0.08626144873750552,668.4864527274566,638.0000417101083,-0.07896190104344591,-0.5905336807461263,0.4008231246583711,0.3874473489598405,1.0,1.0,0.0,0.0,0.0,0.17010530928127623,0.0,0.0,0.0,0.19647757316248743,0.0,0.0,0.0,0.2021098738687087,0.0,0.0,0.0,0.4313072436875276,2.0327197966563313,1.2612019344062513
600119,10683300,11496,0.19041915887413066,0.13310540750517164,0.5958360244493742,0.24954836052530585,0.2489404023101476,0.021351080658597997,1.5151966152780507,0.27231145807007195,0.5411909241526495,0.8135023822227214,0.03123566688195594,2521.077869978862,2492.6927079814814,2.1282367005867195,2.32760439964587,0.4164926931106472,0.39126652748782187,0.2062456506610995,0.24913013221990257,0.054402197822770115,0.012889275785571874,0.013020321436260331,0.0003276141267211442,0.05775415835930845,0.07165388971572455,0.002780039875319424,0.0009173195548192038,0.10800033697453035,0.007582394952870368,0.07431224434397611,0.0005241826027538308,0.2600034633493396,0.15681484185598082,0.15943575486974998,0.01958196437430382,0.8135023822227214,1.5151966152780507
600227,69782360,28448,0.17576625382116626,0.18790135501292876,0.5699795191793456,0.30448468638779197,0.22201622301108762,0.005350922496745596,1.5036266471927862,0.20631191034525065,0.5372027543923708,0.7435146647376214,0.03822522482759253,6754.954694165376,7504.092807449128,0.19270774876510766,0.5944731672790211,0.4143349268841395,0.4596808211473566,0.3046259842519685,0.2206482002249719,0.03288739446473292,0.013120794424264242,0.02023434002518688,0.0001103430723753109,0.11794298731083329,0.06153560871257435,0.0082436306252755,0.00017912836424563457,0.07659419945097873,0.006401331224681997,0.09256580029680854,0.00020492284869700594,0.24072358687782988,0.14095848864956703,0.18344091544052107,0.004856528211427644,0.7435146647376214,1.5036266471927862
600233,9007798,27522,0.16501280335105206,0.21544643874118846,0.4922730283250135,0.0,0.0,1.0,1.3650052987422676,0.111813786232773,2.0,2.111813786232773,0.0984546056650027,662.3752662312163,978.9106534149577,-0.20366888249634485,-0.23988214975762912,0.315892740353172,0.5049778359130878,1.0,1.0,0.0,0.0,0.0,0.12726772958274596,0.0,0.0,0.0,0.21544643874118846,0.0,0.0,0.0,0.16501280335105206,0.0,0.0,0.0,0.4922730283250135,2.111813786232773,1.3650052987422676
600355,11689702,2210,0.2073106739590111,0.18806296345278947,0.5260442054040385,0.29659438709387115,0.19379450391464215,0.007305575454361455,1.4474620482198777,0.13067056799223797,0.5050000419172362,0.6356706099094742,0.01502005782525508,15265.03072021568,12532.716450496435,15.617640634763086,16.46394337257062,0.43846153846153846,0.4085972850678733,0.2746606334841629,0.2497737556561086,0.04478300644447566,0.01600554060317363,0.017793610136511605,0.0,0.092312190678599,0.08573357986371252,0.010017192910477958,0.0,0.12032796045613481,0.007656311512474826,0.07932640199040146,0.0,0.2448823759579158,0.08439907193528115,0.18945718205648013,0.007305575454361455,0.6356706099094742,1.4474620482198777
600375,32537399,18743,0.18897936494555082,0.2104131925234712,0.5232318047303044,0.0,0.8085710538817193,0.19142894611828068,1.4458561669296308,0.12383924726128237,1.1914289461182808,1.3152681933795631,0.06423625932730519,5379.1647105120155,4833.764764621905,0.7671534926115422,-0.18043186364384844,0.4464066584858347,0.4029771114549432,0.21949527823720855,1.0,0.0,0.0590920620299121,0.0,0.018283575770761517,0.0,0.20205050809377847,0.0,0.008362684429692737,0.0,0.12565226864015774,0.0,0.06332709630539307,0.0,0.421776215117871,0.0,0.10145558961243337,1.3152681933795631,1.4458561669296308
600391,4134461,6911,0.16695574102646027,0.2042720925412043,0.48609963910652443,0.18716369558208434,0.24985481783477942,0.023737072377753715,1.3434271117807133,0.1148718055388599,0.4844926581723712,0.5993644637112311,0.015573009395904325,1332.5861194651982,1728.3272761675391,8.384218528923777,5.4590594977986155,0.33410504992041673,0.4177398350455795,0.18506728403993633,0.25249602083634787,0.09997070960398466,0.026101346705169066,0.016075614209445924,0.0005248568072113874,0.11487470797281676,0.08383559549842168,0.00462212607640996,0.000939662993555871,0.08488893715529061,0.0074810235239853515,0.0730414436126015,0.001544336734582815,0.23951005947329046,0.13243685210720332,0.09342451168362696,0.02072821584240364,0.5993644637112311,1.3434271117807133
600439,15143700,9019,0.15771971182736055,0.16928095511664917,0.5953895019050827,0.16702259025205202,0.22956080746449017,0.0020140388412343085,1.517779670754175,0.2683888349610729,0.40061147539901076,0.6690003103600837,0.014823061735243042,4319.342615309758,5799.95240853921,1.8969272088937763,3.382540660474029,0.37609491074398493,0.4460583213216543,0.20589865838784788,0.22641091030047678,0.05409906429736458,0.009915674504909633,0.013529058288265087,6.603406036833799e-05,0.0961178575909454,0.07008855167495394,0.0030151151964183127,5.943065433150419e-05,0.09687989064759603,0.004232783269610465,0.056567417473933054,3.962043622100279e-05,0.3543057509063175,0.14532379801501616,0.09391099929343555,0.0018489536903134637,0.6690003103600837,1.517779670754175
600480,9087820,9241,0.2132349672418688,0.17377434852362833,0.5179661348926365,0.3793144010334712,0.17818266647006653,0.017922119936354373,1.4229415855507703,0.1309568191271394,0.5933413073762466,0.724298126503386,0.034823687088872804,3346.1141371348194,2192.9111112276382,4.916708182959115,2.5882124886910685,0.45265663889189484,0.3535331674061249,0.34022291959744616,0.2103668434152148,0.06223043590211954,0.018249041024140003,0.0138899097913471,0.0006551626242597235,0.09233776637301355,0.07383508916329769,0.006600592881461121,0.00100090010585597,0.07457696125143323,0.004460035520069719,0.1332615522754632,0.000936418194902628,0.1954356490335416,0.08163850076255912,0.22556234608519976,0.015329639011336053,0.724298126503386,1.4229415855507703
600533,24852051,13862,0.17791288131510755,0.1894189336727178,0.550012994903318,0.20561083670719973,0.18176769394204123,0.003206978772094102,1.4673578047944613,0.18268117991549265,0.3937924881934292,0.5764736681089219,0.011166885179818767,5274.536802995501,5538.717028319069,0.35187137003204727,1.6226233169739204,0.38371086423315537,0.4157408743327081,0.22240657913720963,0.19066512768720242,0.052206918455140784,0.011840109293192742,0.018451233662766908,0.00015692869775617312,0.12338619456398187,0.06035719144468197,0.005619214285372261,5.633337868170317e-05,0.1087898540044039,0.0041344273758330856,0.06485983792645525,0.00012876200841532154,0.32503152355513837,0.10543596582833345,0.11668055083260533,0.0028649546872409042,0.5764736681089219,1.4673578047944613
600577,43716459,37232,0.18380880299568636,0.19809726583756476,0.5355486133952432,0.0,0.0,1.0,1.4530032956237375,0.15364254456199206,2.0,2.153642544561992,0.10710972267904864,3394.001520898155,4049.416641091717,-0.18465944813611435,-0.5566416941102181,0.4004619681993984,0.4160131070047271,1.0,1.0,0.0,0.0,0.0,0.0825453177715057,0.0,0.0,0.0,0.19809726583756476,0.0,0.0,0.0,0.18380880299568636,0.0,0.0,0.0,0.5355486133952432,2.153642544561992,1.4530032956237375
600598,19600200,26545,0.19349129090519485,0.20962888133794552,0.49948122978336956,0.6928908888684809,0.0,0.30710911113151906,1.4020826318098796,0.09636105754022922,1.3071091111315192,1.4034701686717483,0.0998962459566739,2013.0559727045484,2334.3152810815427,-0.9580777307215516,0.9314077102228095,0.3862497645507629,0.4246374081747975,1.0,0.239480128084385,0.0,0.0,0.08006204018326343,0.01733655779022663,0.0,0.0,0.11053458638177162,0.09909429495617392,0.0,0.0,0.18646585238926133,0.0070254385159335105,0.0,0.0,0.31582840991418454,0.183652819869185,1.4034701686717483,1.4020826318098796
600710,8520508,15398,0.15305401978379693,0.2267254487643225,0.49813837390916127,0.22366518522135065,0.28834853508734454,0.011720780028608623,1.3760562163664418,0.11835890536104188,0.5354552803659124,0.6538141857269543,0.024702400373311076,1309.6127508221211,1846.8785755519898,0.4219543931141203,0.9849603115870518,0.3033510845564359,0.4416807377581504,0.20327315235744903,0.24191453435511107,0.07896524479526339,0.018246447277556692,0.02478831074391339,8.215472598582151e-05,0.1210725933242478,0.09839871049942092,0.006750301742572157,0.0005038431980816168,0.07398807676725379,0.007229615886752292,0.07135595671056233,0.00048037041922852487,0.2022395847759312,0.16447376142361464,0.12077061602430278,0.01065441168531266,0.6538141857269543,1.3760562163664418
600725,14326504,11786,0.15461189973492487,0.16396351824562364,0.6155008926113447,0.2162651823501393,0.2576985983461143,0.003713397211210774,1.5495772032032378,0.29692547463079616,0.48139057511867517,0.7783160497494713,0.02609675047031711,3739.4705957496158,4004.9302649675146,1.5924361796958129,1.5013239364174442,0.3938571186153063,0.4310198540641439,0.2303580519260139,0.27456304089597827,0.04542629520781902,0.011746061704935133,0.008737372355460899,1.3960139891769828e-05,0.07655601115247655,0.08467662452751906,0.0025703409568726605,0.000160541608755353,0.07577424331853745,0.003967471757240985,0.07487018465914644,0.0,0.3245662724137026,0.1573084403564191,0.1300872843786593,0.0035388954625636512,0.7783160497494713,1.5495772032032378
600827,7679595,9875,0.1634053618712966,0.17995740660803075,0.541823494598348,0.26886938699241303,0.18626086401691755,0.011887606052142072,1.4270097576760232,0.19846072611902066,0.4789054631136147,0.6773661892326354,0.025548560829054136,2017.4319139483032,2594.7288459954493,0.9653643614365426,3.8130468763868124,0.30896202531645567,0.4216708860759494,0.21822784810126583,0.20870886075949366,0.07586532883570032,0.015288306219273282,0.023478842308741543,0.00018125955860953606,0.10854739084548079,0.06551126719573103,0.005325801686156627,0.0005729468806623266,0.07673685917030781,0.006823276487887707,0.0794806236526796,0.00036460256042148055,0.27183256408703843,0.09863801411402555,0.16058411934483524,0.01076879705244873,0.6773661892326354,1.4270097576760232
